gUQapAd	Pum
gUQapuruza	Pum
gUTa	Napumsaka
gfYjana	Pum
gfDnu	Pum
gfDnu	Napumsaka
gfDra	Pum
gfzwi	Stri
gfha	Pum
gfha	Napumsaka
gfhapati	Pum
gfhameDin	Pum
gfhayAlu	Pum
gfhayAlu	Napumsaka
gfhArAma	Pum
gfhAvagrahaRI	Stri
gfhin	Pum
gfhyaka	Pum
genduka	Pum
geha	Pum
geha	Napumsaka
gErika	Napumsaka
gEreya	Napumsaka
go	Pum
go	Stri
goac	Napumsaka
goanc	Napumsaka
gokaRwaka	Pum
gokarRa	Pum
gokarRI	Stri
gokula	Napumsaka
gokzuraka	Pum
gocara	Pum
goc	Napumsaka
gojihvA	Stri
goqumbA	Stri
gotra	Napumsaka
gotra	Pum
gotraBid	Pum
gotrA	Stri
godAraRa	Napumsaka
goduh	Pum
goDana	Napumsaka
goDA	Stri
goDApadI	Stri
goDi	Pum
goDikA	Stri
goDikAtmaja	Pum
goDUma	Pum
gonarda	Napumsaka
gonasa	Pum
gonc	Napumsaka
gopa	Pum
gopati	Pum
gopA	Stri
gopA	Pum
gopAnasI	Stri
gopAla	Pum
gopI	Stri
gopura	Napumsaka
gopyaka	Pum
gomat	Pum
gomaya	Pum
gomaya	Napumsaka
gomAyu	Pum
gomin	Pum
gorakz	Pum
gorakz	Pum
gorasa	Pum
gorda	Napumsaka
golaka	Pum
golA	Stri
golIQa	Pum
golomI	Stri
govandanI	Stri
govinda	Pum
goviz	Pum
goviz	Napumsaka
goSIrza	Napumsaka
gozWa	Napumsaka
gozWI	Stri
gozpada	Napumsaka
gosaNKya	Pum
gosarga	Pum
gostana	Pum
gostanI	Stri
gosTAnaka	Napumsaka
gOtama	Pum
gODAra	Pum
gODumIRa	Napumsaka
gODeya	Pum
gODera	Pum
gOra	Pum
gOrava	Napumsaka
gOrI	Stri
gOzWIna	Napumsaka
granTa	Pum
granTi	Pum
granTika	Napumsaka
granTiparRa	Napumsaka
granTila	Pum
grasta	Napumsaka
graha	Pum
grahaRI	Stri
grahapati	Pum
grahItf	Pum
grahItf	Napumsaka
grAma	Pum
grAmaRI	Pum
grAmaRI	Stri
grAmatakza	Pum
grAmatA	Stri
grAmADIna	Pum
grAmAnta	Napumsaka
grAmIRA	Stri
grAmya	Napumsaka
grAmyaDarma	Pum
grAvan	Pum
grAsa	Pum
grAha	Pum
grAhin	Pum
grIvA	Stri
grIzma	Pum
grEveyaka	Napumsaka
glaha	Pum
glAsnu	Pum
glAsnu	Napumsaka
glO	Pum
Gawa	Pum
GawanA	Stri
GawA	Stri
GawIyantra	Napumsaka
GaRwApaTa	Pum
GaRwApAwali	Pum
GaRwApAwali	Stri
GaRwAravA	Stri
Gana	Napumsaka
Gana	Pum
Ganarasa	Pum
GanasAra	Pum
GanAGana	Pum
Garma	Pum
Gasra	Pum
GARwika	Pum
GAta	Pum
GAsa	Pum
GuwikA	Stri
GUka	Pum
GfRA	Stri
GfRi	Pum
Gfta	Napumsaka
GftaspfS	Pum
GftAcI	Stri
Gfzwi	Pum
Gowaka	Pum
GoRA	Stri
GoRin	Pum
GoRwA	Stri
Goza	Pum
Gozaka	Pum
GozaRA	Stri
GrARa	Napumsaka
GrARatarpaRa	Pum
cakamardaka	Pum
cakAsat	Pum
cakra	Napumsaka
cakra	Pum
cakrakAraka	Napumsaka
cakrapARi	Pum
cakralA	Stri
cakravartinI	Stri
cakravartin	Pum
cakravAka	Pum
cakravAla	Pum
cakrANga	Pum
cakrANgI	Stri
cakrin	Pum
cakrIvat	Pum
cakzuHSravas	Pum
cakzuz	Napumsaka
cakzuzyA	Stri
caYcalA	Stri
caYcu	Stri
caYcu	Pum
caYcU	Stri
cawaka	Pum
cawakA	Stri
cawakASiras	Napumsaka
cawu	Pum
caRaka	Pum
caRasUtra	Napumsaka
caRqA	Stri
caRqAta	Pum
caRqAtaka	Napumsaka
caRqAla	Pum
caRqAlavallakI	Stri
caRqAMSu	Pum
caRqikA	Stri
catura	Pum
caturaNgula	Pum
caturahna	Pum
pUrvAhRa	Pum
caturAnana	Pum
catur	Pum
catur	Stri
catur	Napumsaka
caturTI	Stri
caturBadra	Napumsaka
caturBuja	Pum
caturvarga	Pum
caturhAyaRI	Stri
catuHSAla	Napumsaka
catuzwaya	Napumsaka
catuzpaTa	Napumsaka
catvara	Napumsaka
catvAriMSat	Stri
candana	Pum
candana	Napumsaka
candra	Pum
candraka	Pum
candrabAlA	Stri
candraBAgA	Stri
candramas	Pum
candraSAlA	Stri
candraSeKara	Pum
candrasaMjYa	Pum
candrahAsa	Pum
candrikA	Stri
capala	Napumsaka
capala	Pum
capalA	Stri
capewa	Pum
camara	Pum
camarika	Pum
camU	Stri
camUru	Pum
campU	Stri
caya	Pum
cara	Pum
caraRa	Pum
caraRa	Napumsaka
carama	Pum
carama	Napumsaka
caramakzmABft	Pum
carizRu	Pum
carizRu	Napumsaka
caru	Pum
carcA	Stri
carcikA	Stri
carmakazA	Stri
carmakAra	Pum
carman	Napumsaka
carmapraBeDikA	Stri
carmaprasevikA	Stri
carmamuRqA	Stri
carmin	Pum
caryA	Stri
caladala	Pum
calita	Napumsaka
cavikA	Stri
cavya	Napumsaka
cazaka	Pum
cazaka	Napumsaka
cazAla	Pum
cAkrika	Pum
cANgerI	Stri
cAwakEra	Pum
cAwu	Pum
cARqAla	Pum
cARqAlikA	Stri
cAtaka	Pum
cAturvarRya	Napumsaka
cApa	Pum
cApa	Napumsaka
cAmara	Napumsaka
cAmIkara	Napumsaka
cAmuRqA	Stri
cAmpaka	Pum
cAmpeya	Pum
cAra	Pum
cArawI	Stri
cAraRa	Pum
cAraRAyuDa	Pum
cAru	Napumsaka
cArcikya	Napumsaka
cArmaRa	Napumsaka
cArvAka	Pum
cAlanI	Stri
cAza	Pum
cikitsaka	Pum
cikitsA	Stri
cikIrz	Pum
cikura	Pum
ciYcA	Stri
citA	Stri
citi	Stri
cit	Stri
citta	Napumsaka
cittaviBrama	Pum
cittasamunnati	Stri
cittABoga	Pum
cittodreka	Pum
cityA	Stri
citra	Napumsaka
citraka	Napumsaka
citraka	Pum
citrakara	Pum
citrakAya	Pum
citrakft	Pum
citrataRqulA	Stri
citraparRI	Stri
citraBAnu	Pum
citraSiKaRqija	Pum
citraSiKanqin	Pum
citrA	Stri
cintayat	Pum
cintA	Stri
cinvat	Pum
cipiwaka	Pum
cibuka	Napumsaka
ciraYjIvin	Pum
ciraprasUtA	Stri
cirabilva	Pum
ciriRwI	Stri
cilicima	Pum
cilla	Pum
cihna	Napumsaka
cIna	Pum
cIrI	Stri
cukra	Napumsaka
cukra	Pum
cukrikA	Stri
cullI	Stri
cUcuka	Pum
cUcuka	Napumsaka
cUqA	Stri
cUqAmaRi	Pum
cUqAlA	Stri
cUta	Pum
cUrRa	Napumsaka
cUrRakuntala	Pum
cUlikA	Stri
cecCid	Napumsaka
cewaka	Pum
cetakI	Stri
cetana	Pum
cetanA	Stri
cetara	Pum
cetas	Napumsaka
cela	Napumsaka
cEtya	Napumsaka
cEtra	Pum
cEtraraTa	Napumsaka
cEtrika	Pum
coca	Napumsaka
codya	Napumsaka
corapuzpI	Stri
corayat	Pum
cola	Pum
cOra	Pum
cOrikA	Stri
cOrya	Napumsaka
Cagalaka	Pum
CagalAntrI	Stri
Catra	Napumsaka
CatrA	Stri
CatrAkI	Stri
Cada	Pum
Cada	Napumsaka
Cadana	Napumsaka
Cadiz	Stri
Cadma	Napumsaka
Canda	Pum
Candas	Napumsaka
Cala	Napumsaka
Cavi	Stri
CAga	Pum
CAgI	Stri
CAta	Pum
CAtra	Pum
CAndasa	Pum
CAyA	Stri
CAyAnATa	Pum
Cidra	Napumsaka
Cindat	Pum
CinnaruhA	Stri
CurikA	Stri
Ceka	Pum
Cedana	Napumsaka
jakzat	Pum
jagaccakzuz	Pum
jagatI	Stri
jagat	Napumsaka
jagatprARa	Pum
jagadambA	Stri
jagara	Pum
jagala	Pum
jagDi	Stri
jaGana	Napumsaka
jaGanePalA	Stri
jaGanyaja	Pum
jaNGA	Stri
jaNGAkarika	Pum
jaNGAla	Pum
jawA	Stri
jawAjUwa	Pum
jawin	Pum
jawilA	Stri
jaWara	Pum
jaWara	Napumsaka
jaqiman	Pum
jaqula	Pum
jatu	Napumsaka
jatuka	Napumsaka
jatukA	Stri
jatukft	Stri
jatUkA	Stri
jatru	Napumsaka
jana	Pum
janaka	Pum
janaNgama	Pum
janatA	Stri
janana	Napumsaka
jananI	Stri
janapada	Pum
janayitrI	Stri
janaSruti	Stri
janArdana	Pum
janASraya	Pum
jani	Stri
janI	Stri
januz	Napumsaka
janeSvara	Pum
janO	Pum
jantu	Pum
jantuPala	Pum
janman	Napumsaka
janmin	Pum
janya	Pum
janyu	Pum
japa	Pum
japApuzpa	Napumsaka
jampati	Pum
jambAla	Pum
jambIra	Pum
jambu	Stri
jambu	Napumsaka
jambuka	Pum
jambU	Stri
jamBa	Pum
jamBaBedin	Pum
jamBala	Pum
jamBIra	Pum
jaya	Pum
jayana	Napumsaka
jayanta	Pum
jayantI	Stri
jayaSrI	Stri
jayA	Stri
jayya	Pum
jaraRa	Pum
jarat	Pum
jaradgava	Pum
jarA	Stri
jarAyu	Pum
jala	Napumsaka
jalajantu	Pum
jalaDara	Pum
jalaniDi	Pum
jalanirgama	Pum
jalanIlI	Stri
jalapI	Pum
jalamuc	Pum
jalavyAla	Pum
jalaSAyin	Pum
jalaSukti	Stri
jalaspfS	Pum
jalADAra	Pum
jalASaya	Napumsaka
jalASaya	Pum
jalocCvAsa	Pum
jalOkas	Pum
jalOkA	Stri
java	Pum
javana	Napumsaka
javana	Pum
javanikA	Stri
javADika	Pum
jahA	Stri
jahnutanayA	Stri
jAgarA	Stri
jAgaritf	Pum
jAgaritf	Napumsaka
jAgaryA	Stri
jAgrat	Pum
jANgulika	Pum
jANGika	Pum
jAta	Napumsaka
jAtarUpa	Napumsaka
jAtavedas	Pum
jAtApatyA	Stri
jAti	Stri
jAtIkoSa	Napumsaka
jAtIPala	Napumsaka
jAtokza	Pum
jAnat	Pum
jAnu	Pum
jAnu	Napumsaka
jAbAla	Pum
jAmAtf	Pum
jAmi	Stri
jAmbava	Napumsaka
jAmbUnada	Napumsaka
jAyaka	Napumsaka
jAyA	Stri
jAyAjIva	Pum
jAyApati	Pum
jAyu	Pum
jAra	Pum
jAla	Napumsaka
jAlaka	Napumsaka
jAlika	Pum
jAlI	Stri
jAlma	Pum
jiGatsu	Pum
jiGatsu	Napumsaka
jiNgI	Stri
jitvara	Pum
jina	Pum
jizRu	Pum
jihma	Pum
jihmaga	Pum
jihvA	Stri
jIna	Pum
jImUta	Pum
jIraka	Pum
jIrRa	Pum
jIrRavastra	Napumsaka
jIva	Pum
jIvaka	Pum
jIvaYjIva	Pum
jIvana	Napumsaka
jIvanI	Stri
jIvanIyA	Stri
jIvanOzaDa	Napumsaka
jIvantikA	Stri
jIvantI	Stri
jIvA	Stri
jIvAtu	Pum
jIvAntaka	Pum
jIvikA	Stri
jIvitakAla	Pum
jIviteSa	Pum
jugupsA	Stri
juNga	Pum
juhU	Stri
jU	Stri
jUti	Stri
jUrti	Stri
jfmBaRa	Napumsaka
jetf	Pum
jemana	Napumsaka
jeya	Pum
jEtra	Pum
jEminIya	Pum
jEvAtfka	Pum
joNgaka	Napumsaka
jYa	Pum
jYapti	Stri
jYAtasidDAnta	Pum
jYAti	Pum
jYAtf	Pum
jYAtf	Napumsaka
jYAteya	Napumsaka
jYAna	Napumsaka
jYAnin	Pum
jyA	Stri
jyAni	Stri
jyAyas	Pum
jyezWa	Pum
jyotiriNgaRa	Pum
jyotiz	Napumsaka
jyotizmatI	Stri
jyotsnA	Stri
jyotsnI	Stri
jyOtizika	Pum
jvara	Pum
jvalana	Pum
jvAlA	Stri
JaYJAvAta	Pum
JawA	Stri
Jara	Pum
JarJara	Pum
Jaza	Pum
JazA	Stri
JAwala	Pum
JAvuka	Pum
JiRwI	Stri
JillikA	Stri
JIrukA	Stri
waNka	Pum
waNka	Napumsaka
wiwwiBaka	Pum
wuRwuka	Pum
qamara	Pum
qamaru	Pum
qayana	Napumsaka
qahu	Pum
qiRqima	Pum
qimba	Pum
qimBa	Pum
qimBA	Stri
quRquBa	Pum
quli	Stri
QakkA	Stri
takra	Napumsaka
takzaka	Pum
takzan	Pum
takz	Pum
takz	Pum
tawinI	Stri
taqAga	Pum
taqAga	Napumsaka
taqit	Stri
taqitvat	Pum
taRqula	Pum
taRqulIya	Pum
tata	Napumsaka
tatama	Pum
tatama	Napumsaka
tatamA	Stri
tatara	Pum
tatara	Napumsaka
tatarA	Stri
tatkAla	Pum
tattva	Napumsaka
taTAgata	Pum
taTya	Napumsaka
tadAtva	Napumsaka
tad	Pum
tad	Stri
tad	Napumsaka
tadryac	Pum
tanaya	Pum
tanayA	Stri
tanu	Stri
tanu	Pum
tanu	Napumsaka
tanutra	Napumsaka
tanU	Stri
tanUnapAt	Pum
tanUruha	Napumsaka
tantu	Pum
tantuBa	Pum
tantuvAya	Pum
tantra	Napumsaka
tantrikA	Stri
tantrI	Stri
tandrA	Stri
tandrI	Stri
tapa	Pum
tapana	Pum
tapanIya	Napumsaka
tapas	Napumsaka
tapas	Pum
tapasya	Pum
tapasvinI	Stri
tapasvin	Pum
tama	Pum
tamas	Napumsaka
tamasvinI	Stri
tamAla	Pum
tamAlapatra	Napumsaka
tamisra	Napumsaka
tamisrahan	Pum
tamisrA	Stri
tamI	Stri
tamonud	Pum
tamopaha	Pum
tarakzu	Pum
taraNga	Pum
taraNgiRI	Stri
taraRi	Pum
tarapaRya	Napumsaka
tarala	Pum
taralA	Stri
tarasa	Napumsaka
taras	Napumsaka
tarasvin	Pum
tarasvin	Napumsaka
tari	Stri
tarI	Stri
taru	Pum
taruRa	Pum
taruRI	Stri
tarka	Pum
tarkavidyA	Stri
tarkArI	Stri
tarjanI	Stri
tarRaka	Pum
tardU	Pum
tarpaRa	Napumsaka
tarman	Napumsaka
tarza	Pum
tala	Napumsaka
talpa	Pum
talpa	Napumsaka
tallaja	Pum
taskara	Pum
tARqava	Pum
tARqava	Napumsaka
tAta	Pum
tAdfS	Pum
tAntrika	Pum
tApana	Napumsaka
tApasa	Pum
tApasataru	Pum
tApicCa	Pum
tAmarasa	Napumsaka
tAmalakI	Stri
tAmasI	Stri
tAmbUlavallI	Stri
tAmbUlI	Stri
tAmraka	Napumsaka
tAmrakarRI	Stri
tAmrakuwwaka	Pum
tAmracUqa	Pum
tAra	Pum
tArakajit	Pum
tArakA	Stri
tArakAkzi	Stri
tArA	Stri
tArApaTa	Pum
tAruRya	Napumsaka
tArkzya	Pum
tArkzyaSEla	Napumsaka
tAla	Napumsaka
tAla	Pum
tAlapatra	Napumsaka
tAlaparRI	Stri
tAlamUlikA	Stri
tAlavfntaka	Napumsaka
tAlANka	Pum
tAlI	Stri
tAlu	Napumsaka
tAvat	Pum
tAvat	Napumsaka
tikta	Pum
tiktaka	Pum
tiktaSAka	Pum
tigma	Napumsaka
titau	Pum
titikzA	Stri
titikzu	Pum
titikzu	Napumsaka
tittiri	Pum
tiTi	Stri
tiTi	Pum
tiniSa	Pum
tintiqI	Stri
tintiqIka	Napumsaka
tinduka	Pum
timi	Pum
timiNgala	Pum
timira	Napumsaka
tiraskariRI	Stri
tiraskriyA	Stri
tirIwa	Pum
tiroDAna	Napumsaka
tiryac	Pum
tiryac	Napumsaka
tiryanc	Napumsaka
tilaka	Napumsaka
tilaka	Pum
tilakAlaka	Pum
tilaparRI	Stri
tilapiYja	Pum
tilapeja	Pum
tilitsa	Pum
tilottamA	Stri
tilOdana	Pum
tilva	Pum
tizya	Pum
tizyaPalA	Stri
tizyA	Stri
tIkzRa	Napumsaka
tIkzRaganDaka	Pum
tIkzRaDI	Pum
tIra	Napumsaka
tIrTa	Napumsaka
tIvra	Napumsaka
tIvravedanA	Stri
tuNga	Pum
tuNgI	Stri
tuRqa	Napumsaka
tuRqikerI	Stri
tuRqin	Pum
tutTa	Napumsaka
tutTA	Stri
tutTAYjana	Napumsaka
tudat	Napumsaka
tunda	Napumsaka
tundaparimfja	Pum
tundika	Pum
tundin	Pum
tundila	Pum
tunna	Pum
tunnavAya	Pum
tumula	Napumsaka
tumbI	Stri
turaga	Pum
turaNga	Pum
turaNgama	Pum
turaNgavadana	Pum
turAsAh	Pum
turuzka	Pum
tulA	Stri
tulAkowi	Pum
tulyapAna	Napumsaka
tuvara	Pum
tuvarikA	Stri
tuza	Pum
tuzAra	Pum
tuzita	Pum
tuhina	Napumsaka
tURa	Pum
tURI	Stri
tURIra	Pum
tUrRa	Napumsaka
tUla	Napumsaka
tUla	Pum
tUli	Stri
tUlikA	Stri
tUvara	Pum
tfRa	Napumsaka
tfRaDAnya	Napumsaka
tfRaDvaja	Pum
tfRarAjAhvaya	Pum
tfRaSUnya	Napumsaka
tfRyA	Stri
tftIya	Pum
tftIya	Napumsaka
tftIyA	Stri
tftIyAprakfti	Pum
tfpti	Stri
tfz	Stri
tfzRaj	Pum
tfzRaj	Napumsaka
tfzRA	Stri
tF	Pum
tejana	Pum
tejanaka	Pum
tejanI	Stri
tejasAMrASi	Pum
tejas	Napumsaka
tema	Pum
temana	Napumsaka
tEjasa	Napumsaka
tEjasAvartanI	Stri
tEttira	Napumsaka
tEla	Napumsaka
tElaparRika	Napumsaka
tElapAyikA	Stri
tEza	Pum
toka	Napumsaka
tokma	Pum
totra	Napumsaka
todana	Napumsaka
tomara	Pum
tomara	Napumsaka
toya	Napumsaka
toyapippalI	Stri
toraRa	Pum
toraRa	Napumsaka
tOryatrika	Napumsaka
tyad	Pum
tyad	Pum
tyad	Stri
tyad	Napumsaka
tyAga	Pum
tyAgin	Pum
tyAdfS	Pum
trapA	Stri
trapu	Napumsaka
trayI	Stri
trayItanu	Pum
trasara	Pum
trARa	Napumsaka
trAyantI	Stri
trAyamARA	Stri
trAsa	Pum
tri	Pum
tri	Stri
tri	Napumsaka
trika	Napumsaka
trikakud	Pum
trikawu	Napumsaka
trikA	Stri
trikUwa	Pum
tritaya	Napumsaka
tridaSa	Pum
tridaSAlaya	Pum
tridiva	Pum
tridiveSa	Pum
tripaTagA	Stri
tripuwA	Stri
tripurAntaka	Pum
triPalA	Stri
triBaRqI	Stri
triyAmA	Stri
trilocana	Pum
trivarga	Pum
trivikrama	Pum
trivizwapa	Napumsaka
trivftA	Stri
trivft	Stri
triMSat	Stri
trisanDya	Napumsaka
trisrotas	Stri
trihAyaRI	Stri
truwi	Stri
tretA	Stri
trowi	Stri
tryambaka	Pum
tryambakasaKa	Pum
tryahna	Pum
tryUzaRa	Napumsaka
tva	Pum
tva	Napumsaka
tvakkzIrI	Stri
tvakpatra	Napumsaka
tvaksAra	Pum
tvaca	Napumsaka
tvac	Stri
tvat	Pum
tvarA	Stri
tvarita	Napumsaka
tvarita	Pum
tvaritodita	Napumsaka
tvazwf	Pum
tvA	Stri
tvAcisAra	Pum
tvAdfS	Pum
tvizAmpati	Pum
tviz	Stri
tsaru	Pum
dakza	Pum
dakziRa	Pum
dakziRa	Napumsaka
dakziRadakziRA	Stri
dakziRapaScimA	Stri
dakziRapUrvA	Stri
dakziRasTa	Pum
dakziRA	Stri
dakziRAgni	Pum
dakziRerman	Pum
dagDikA	Stri
daRqa	Pum
daRqa	Napumsaka
daRqaDara	Pum
daRqanIti	Stri
daRqavizkamBa	Pum
daRqAhata	Napumsaka
daRqin	Napumsaka
daRqin	Pum
dadat	Pum
dadat	Napumsaka
dadruGna	Pum
dadrurogin	Pum
dadrurogin	Napumsaka
daDi	Napumsaka
daDitTa	Pum
daDiPala	Pum
daDisaktu	Pum
daDfz	Pum
danuja	Pum
danta	Pum
dantaka	Pum
dantaDAvana	Pum
dantaBAga	Pum
dantaSaWa	Pum
dantaSaWA	Stri
dantAvala	Pum
dantikA	Stri
dantin	Pum
dandaSUka	Pum
dama	Pum
damaTa	Pum
damunas	Pum
dampati	Pum
damBa	Pum
damBoli	Pum
damya	Pum
dayA	Stri
dayAlu	Pum
dayAlu	Napumsaka
dara	Pum
dara	Napumsaka
daridrat	Pum
darI	Stri
dardura	Pum
darpa	Pum
darpaka	Pum
darpaRa	Pum
darpaRa	Napumsaka
darBa	Pum
darvi	Stri
darvIkara	Pum
darSa	Pum
darSaka	Pum
darSana	Napumsaka
dala	Napumsaka
dava	Pum
davIyas	Pum
davIyas	Napumsaka
daMSa	Pum
daSana	Pum
daMSana	Napumsaka
daSanavAsas	Napumsaka
daSan	Pum
daSabala	Pum
daSamin	Pum
daSamIsTa	Pum
daSA	Stri
daSAhna	Pum
daMSI	Stri
daMzwrin	Pum
dasyu	Pum
dahana	Pum
dAkzAyaRI	Stri
dAkzAyiRI	Stri
dAkzAyya	Pum
dAqima	Pum
dAqimapuzpaka	Pum
dAtf	Pum
dAtyUha	Pum
dAtra	Napumsaka
dAtrI	Stri
dAna	Napumsaka
dAnava	Pum
dAnavAri	Pum
dAnta	Pum
dAnti	Stri
dAmanI	Stri
dAman	Napumsaka
dAman	Stri
dAmalih	Pum
dAmodara	Pum
dAyAda	Pum
dAra	Pum
dAraka	Napumsaka
dArada	Pum
dAru	Napumsaka
dAru	Pum
dAru	Napumsaka
dAruka	Pum
dAruharidrA	Stri
dAruhastaka	Pum
dArvAGAwa	Pum
dArvikA	Stri
dArvI	Stri
dAva	Pum
dASa	Pum
dASapura	Napumsaka
dAsa	Pum
dAsI	Stri
dAseya	Pum
dAsera	Pum
ditisuta	Pum
diDakz	Pum
diDizu	Stri
diDizU	Stri
dina	Napumsaka
dinakft	Pum
dinamaRi	Pum
dinAnta	Pum
divasa	Pum
divasa	Napumsaka
divaspati	Pum
divaspfTivi	Stri
divaspfTivI	Stri
divAkara	Pum
divAkIrti	Pum
divAnDa	Pum
divABIta	Pum
divizad	Pum
divOkas	Pum
div	Stri
diS	Stri
dizwa	Napumsaka
dizwa	Pum
dizwAnta	Pum
dIkzita	Pum
dIdivi	Pum
dIDiti	Stri
dIDyat	Pum
dIpa	Pum
dIpaka	Pum
dIpti	Stri
dIpya	Pum
dIrGakoSikA	Stri
dIrGadarSin	Pum
dIrGapfzWa	Pum
dIrGavfnta	Pum
dIrGAhan	Pum
dIrGikA	Stri
dIvyat	Napumsaka
dukUla	Napumsaka
duHKa	Napumsaka
duHKaBAj	Pum
dugDa	Napumsaka
dugDikA	Stri
dudruma	Pum
dunduBi	Pum
dunduBi	Stri
duraDva	Pum
durAlaBA	Stri
durita	Napumsaka
durezaRA	Stri
durodara	Napumsaka
durodara	Pum
durga	Napumsaka
durgati	Stri
durganDa	Pum
durgasaYcara	Pum
durgA	Stri
durdina	Napumsaka
durDI	Pum
durDI	Pum
durDI	Pum
durnAmaka	Napumsaka
durnAman	Pum
durbala	Pum
durmanas	Pum
durmanas	Napumsaka
durvarRa	Napumsaka
durvAsas	Pum
durhfd	Pum
duScyavana	Pum
duzkfta	Napumsaka
duzpatra	Pum
duzpraDarziRI	Stri
duHsparSa	Pum
duHsparSA	Stri
duhitf	Stri
duh	Pum
dUta	Pum
dUtI	Stri
dUtya	Napumsaka
dUradarSin	Pum
dUrvA	Stri
dUzikA	Stri
dUzya	Napumsaka
dUzyA	Stri
dfgBU	Pum
dfQa	Napumsaka
dfQasanDi	Stri
dfQasanDi	Pum
dfQasanDi	Napumsaka
dfnBU	Pum
dfmBU	Pum
dfS	Stri
dfS	Pum
dfS	Napumsaka
dfzad	Stri
dfzwa	Napumsaka
dfzwarajas	Stri
dfzwAnta	Pum
dfzwi	Stri
deva	Pum
devakInandana	Pum
devakusuma	Napumsaka
devaKAta	Napumsaka
devaKAtaka	Napumsaka
devacCanda	Pum
devajagDaka	Napumsaka
devataru	Pum
devatA	Stri
devatAqa	Pum
devadAru	Pum
devadAru	Napumsaka
devadryac	Pum
devana	Napumsaka
devana	Pum
devaBUya	Napumsaka
devara	Pum
devala	Pum
devavallaBa	Pum
devasaBA	Stri
devAjIva	Pum
devI	Stri
devf	Pum
devej	Pum
deSa	Pum
deSarUpa	Napumsaka
deSika	Pum
deha	Pum
deha	Napumsaka
dehalI	Stri
dehin	Pum
dEteya	Pum
dEtya	Pum
dEtyaguru	Pum
dEtyA	Stri
dEtyAri	Pum
dErGya	Napumsaka
dEva	Napumsaka
dEvajYa	Pum
dEvajYA	Stri
dEvata	Pum
dEvata	Napumsaka
dolA	Stri
doza	Pum
dozajYa	Pum
dozEkadfS	Pum
dozEkadfS	Napumsaka
doz	Pum
dohada	Napumsaka
dohadavatI	Stri
dyAvApfTivi	Stri
dyAvApfTivI	Stri
dyAvABUmi	Stri
dyuti	Stri
dyumaRi	Pum
dyumna	Napumsaka
dyUta	Pum
dyUta	Napumsaka
dyUtakAraka	Pum
dyUtakft	Pum
dyo	Stri
dyota	Pum
drapsa	Napumsaka
drava	Pum
dravantI	Stri
draviRa	Napumsaka
dravya	Napumsaka
drazwf	Pum
drAkzA	Stri
drAviqaka	Pum
drukilima	Napumsaka
druGaRa	Pum
druRa	Pum
druta	Napumsaka
drudruma	Pum
drumAmaya	Pum
drumotpala	Pum
druvaya	Napumsaka
druhiRa	Pum
druh	Pum
droRa	Pum
droRakAka	Pum
droRakzIrA	Stri
droRadugDA	Stri
droRI	Stri
drohacintana	Napumsaka
drORika	Napumsaka
dvandva	Napumsaka
dvaya	Pum
dvaya	Napumsaka
dvayAtiga	Pum
dvAdaSANgula	Pum
dvAdaSAtman	Pum
dvAdfS	Pum
dvApara	Pum
dvAra	Napumsaka
dvArapA	Pum
dvArapAla	Pum
dvArin	Pum
dvAr	Stri
dvAHsTa	Pum
dvAsTita	Pum
dvi	Pum
dvi	Stri
dvi	Napumsaka
dvija	Pum
dvijarAja	Pum
dvijA	Stri
dvijAti	Pum
dvijihva	Pum
dvitaya	Pum
dvitaya	Napumsaka
dvitIya	Pum
dvitIya	Napumsaka
dvitIyA	Stri
dvipa	Pum
dvipAdya	Pum
dvirada	Pum
dvirasana	Pum
dvirePa	Pum
dvizat	Pum
dviz	Pum
dvihAyanI	Stri
dvIpa	Pum
dvIpa	Napumsaka
dvIpavatI	Stri
dvIpin	Pum
dvezaRa	Pum
dvEDa	Napumsaka
dvEpAyana	Pum
dvEmAtura	Pum
dvyazwa	Napumsaka
dvyahna	Pum
DattUra	Pum
Dana	Napumsaka
Danada	Pum
DanaSrI	Stri
DanaharI	Stri
DanADipa	Pum
Danin	Pum
DanizWA	Stri
DanurDara	Pum
DanurmaDya	Napumsaka
Danuz	Napumsaka
Danuzpawa	Pum
Danuzmat	Pum
DanYjaya	Pum
Danvan	Napumsaka
Danvan	Pum
DanvayAsa	Pum
Danvin	Pum
Damana	Pum
Damani	Stri
DamanI	Stri
Dammilla	Pum
Dara	Pum
DaraRi	Stri
DarA	Stri
DaritrI	Stri
Darma	Pum
Darma	Napumsaka
DarmacintA	Stri
DarmaDvajin	Pum
Darmapattana	Napumsaka
DarmarAja	Pum
DarmasaMhitA	Stri
DarziRI	Stri
Dava	Pum
Davala	Pum
DavalA	Stri
Davitra	Napumsaka
DAtakI	Stri
DAtu	Pum
DAtupuzpikA	Stri
DAtf	Pum
DAtf	Napumsaka
DAtrI	Stri
DAnA	Stri
DAnuzka	Pum
DAnya	Napumsaka
DAnyatvac	Stri
DAnyAka	Napumsaka
DAnyAmla	Napumsaka
DAmaniDi	Pum
DAman	Napumsaka
DAmArgava	Pum
DAyyA	Stri
DAraRA	Stri
DArA	Stri
DArADara	Pum
DArAsampAta	Pum
DArtarAzwra	Pum
DAvanI	Stri
DizaRa	Pum
DizaRA	Stri
DI	Stri
DIndriya	Napumsaka
DImatI	Stri
DImat	Pum
DIra	Pum
DIran	Napumsaka
DIvara	Pum
DISakti	Stri
DIsaciva	Pum
